cid	uid	sessionid	qid	dqid	q_s_id	log_q_ts	q_detail
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	2	35F6A4A1-CB3C-7C71-D629-81F4F3570CF6	1	1584246538	{"level":1,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	2	35F6A4A1-CB3C-7C71-D629-81F4F3570CF6	0	1584246544	{"level":1,"stage":2,"knivesThrown":14,"time":12.683333333334,"levelTime":5.6166666666667,"levelKnivesThrown":10,"throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	3	0993C43D-50F7-AD96-35E0-B87A2724C082	1	1584246544	{"level":1,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	3	0993C43D-50F7-AD96-35E0-B87A2724C082	0	1584246551	{"level":1,"stage":3,"knivesThrown":23,"time":18.3,"levelTime":5.6166666666667,"levelKnivesThrown":9,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":13,"timeStar":false,"knivesStar":false}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	4	2C2C91A1-C360-CE60-B1A8-225D38946E02	1	1584246556	{"level":2,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	4	2C2C91A1-C360-CE60-B1A8-225D38946E02	0	1584246569	{"level":2,"stage":1,"knivesThrown":7,"time":12.183333333334,"levelTime":12.183333333334,"levelKnivesThrown":7,"throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	5	AC56282F-7166-BEF8-38C1-2B79AC758CCA	1	1584246569	{"level":2,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	6	0C435F4B-0203-FE71-4D84-D0062E7093CE	1	1584246603	{"level":2,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	5	AC56282F-7166-BEF8-38C1-2B79AC758CCA	0	1584246603	{"level":2,"stage":2,"knivesThrown":45,"time":43.583333333332,"levelTime":31.399999999999,"levelKnivesThrown":38,"throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	6	0C435F4B-0203-FE71-4D84-D0062E7093CE	0	1584246616	{"level":2,"stage":3,"knivesThrown":52,"time":54.266666666665,"levelTime":10.683333333333,"levelKnivesThrown":7,"throwerSpeed":225,"completeStar":true,"timePar":25,"knivesPar":17,"timeStar":false,"knivesStar":false}
