cid	uid	sessionid	qid	dqid	aid	qaction_seqid	log_ts	a_detail
8	D6F50935-C598-8385-4884-678A34053636	201F3E39-216E-B6B3-45FC-63DE2EFDB06C	4	B0499FCF-FF3A-7B72-0ADA-47C959CEB2B1	4	31	1584300631	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":35.949999999999,"levelTime":35.949999999999,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	D6F50935-C598-8385-4884-678A34053636	201F3E39-216E-B6B3-45FC-63DE2EFDB06C	4	B0499FCF-FF3A-7B72-0ADA-47C959CEB2B1	4	31	1584300631	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":35.949999999999,"levelTime":35.949999999999,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	D6F50935-C598-8385-4884-678A34053636	201F3E39-216E-B6B3-45FC-63DE2EFDB06C	13	09305686-8E7C-6EC5-E250-C7993C6FC9DF	4	33	1584300883	{"level":5,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":21.333333333333,"levelTime":21.333333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	D6F50935-C598-8385-4884-678A34053636	201F3E39-216E-B6B3-45FC-63DE2EFDB06C	13	09305686-8E7C-6EC5-E250-C7993C6FC9DF	4	33	1584300883	{"level":5,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":21.333333333333,"levelTime":21.333333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	4	2BB0B525-DF38-34A9-9C1F-619915F7FD34	4	32	1584300895	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":26.533333333333,"levelTime":26.533333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	4	2BB0B525-DF38-34A9-9C1F-619915F7FD34	4	32	1584300895	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":26.533333333333,"levelTime":26.533333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	D6F50935-C598-8385-4884-678A34053636	201F3E39-216E-B6B3-45FC-63DE2EFDB06C	15	21DA270B-339C-799B-7B3C-250EBDC3E5FC	4	37	1584300923	{"level":5,"stage":3,"targetsLeft":1,"knivesThrown":73,"time":61.649999999998,"levelTime":24.566666666667,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	D6F50935-C598-8385-4884-678A34053636	201F3E39-216E-B6B3-45FC-63DE2EFDB06C	15	21DA270B-339C-799B-7B3C-250EBDC3E5FC	4	37	1584300923	{"level":5,"stage":3,"targetsLeft":1,"knivesThrown":73,"time":61.649999999998,"levelTime":24.566666666667,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	5	D8A79B65-9724-367E-F8A5-E2D603801768	4	33	1584300934	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":51,"time":64.749999999998,"levelTime":35.033333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	5	D8A79B65-9724-367E-F8A5-E2D603801768	4	33	1584300934	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":51,"time":64.749999999998,"levelTime":35.033333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	6	0087F108-9D0D-2DB9-4997-40080584C281	4	148	1584300960	{"level":2,"stage":3,"targetsLeft":1,"knivesThrown":212,"time":90.333333333329,"levelTime":21.2,"levelKnivesThrown":132,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	6	0087F108-9D0D-2DB9-4997-40080584C281	4	148	1584300960	{"level":2,"stage":3,"targetsLeft":1,"knivesThrown":212,"time":90.333333333329,"levelTime":21.2,"levelKnivesThrown":132,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	12	53451F81-5466-CE49-74F3-0BBADD386904	4	110	1584301013	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":170,"time":37.766666666666,"levelTime":20.016666666667,"levelKnivesThrown":94,"throwerSpeed":225,"skipOffered":true}
8	B42C327A-A691-C9F8-9E17-6AB7E0EA0271	4CABCDE4-EFD0-BDE5-B6A7-1E4BA84741AE	12	53451F81-5466-CE49-74F3-0BBADD386904	4	110	1584301013	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":170,"time":37.766666666666,"levelTime":20.016666666667,"levelKnivesThrown":94,"throwerSpeed":225,"skipOffered":true}
7	EF04B932-29CF-A790-A485-62D9E9275650	8A5D99C7-9D81-D62C-513C-D351079485B0	5	0DBBD4BE-AE16-8995-FF61-73837DDA412F	4	35	1584301376	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":44,"time":56.016666666665,"levelTime":35.883333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	EF04B932-29CF-A790-A485-62D9E9275650	8A5D99C7-9D81-D62C-513C-D351079485B0	5	0DBBD4BE-AE16-8995-FF61-73837DDA412F	4	35	1584301376	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":44,"time":56.016666666665,"levelTime":35.883333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	DDCC4DF4-950E-0ACE-E10E-8452D7DB4854	10F63024-556E-227F-0D16-45B9EC0A613C	12	6B560772-1542-E73A-C885-B32CF891B8B1	4	35	1584301626	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":51,"time":50.899999999998,"levelTime":20.316666666667,"levelKnivesThrown":27,"throwerSpeed":225,"skipOffered":true}
7	DDCC4DF4-950E-0ACE-E10E-8452D7DB4854	10F63024-556E-227F-0D16-45B9EC0A613C	12	6B560772-1542-E73A-C885-B32CF891B8B1	4	35	1584301626	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":51,"time":50.899999999998,"levelTime":20.316666666667,"levelKnivesThrown":27,"throwerSpeed":225,"skipOffered":true}
8	2B15B55C-5D40-6EA7-058C-7640B90321E2	7457AD18-A4FF-B381-0CB4-23BBAE204662	4	FAA6C306-4A5A-F649-184B-3D3226ADE20F	4	41	1584301724	{"level":2,"stage":1,"targetsLeft":2,"knivesThrown":37,"time":20.05,"levelTime":20.05,"levelKnivesThrown":37,"throwerSpeed":225,"skipOffered":true}
8	2B15B55C-5D40-6EA7-058C-7640B90321E2	7457AD18-A4FF-B381-0CB4-23BBAE204662	4	FAA6C306-4A5A-F649-184B-3D3226ADE20F	5	45	1584301727	{"level":2,"stage":1,"targetsLeft":2,"knivesThrown":38,"time":23.916666666667,"levelTime":23.916666666667,"levelKnivesThrown":38,"throwerSpeed":225,"skipOffered":true,"skipped":true}
8	2B15B55C-5D40-6EA7-058C-7640B90321E2	7457AD18-A4FF-B381-0CB4-23BBAE204662	17	4750CFB8-6A9E-D4B0-5F8A-55345A2B819C	4	89	1584301914	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":121,"time":30.4,"levelTime":20.1,"levelKnivesThrown":65,"throwerSpeed":225,"skipOffered":true}
8	2B15B55C-5D40-6EA7-058C-7640B90321E2	7457AD18-A4FF-B381-0CB4-23BBAE204662	17	4750CFB8-6A9E-D4B0-5F8A-55345A2B819C	4	89	1584301914	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":121,"time":30.4,"levelTime":20.1,"levelKnivesThrown":65,"throwerSpeed":225,"skipOffered":true}
8	C392EF72-F4BE-EC02-5177-A0B0D9D72198	7E1142FC-82E8-B565-BC9B-F9E146EB7ED8	12	097CBC69-BC7D-5833-2FA0-2F38A1BEECCC	4	59	1584302199	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":99,"time":41.149999999999,"levelTime":20.366666666667,"levelKnivesThrown":51,"throwerSpeed":225,"skipOffered":true}
7	3A75D331-6B44-4A96-2A11-91F627EE2413	5792569B-D15A-62B7-9F96-72BE05873F3F	18	A217854C-8510-D656-CDBC-8A396C5859C7	4	78	1584302284	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":134,"time":57.249999999998,"levelTime":26.566666666666,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	3A75D331-6B44-4A96-2A11-91F627EE2413	5792569B-D15A-62B7-9F96-72BE05873F3F	18	A217854C-8510-D656-CDBC-8A396C5859C7	4	78	1584302284	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":134,"time":57.249999999998,"levelTime":26.566666666666,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	D0160F63-4F1A-DA2E-9F22-8AB04EE30FB8	0AE6D76D-EF3A-D914-9C2D-B78435FD0BFC	12	A12ABA4D-E352-AA45-1074-6E8D3E58857F	4	34	1584302336	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":37,"time":39.633333333332,"levelTime":23.533333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	A99AF3C8-B9EA-F978-AE31-D40E5A6AB13C	790AA032-4197-2142-6623-CD3C2FC7CB19	5	250688E9-DF68-E370-1E0E-2A763BD6C77E	4	32	1584302414	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":34,"time":44.333333333332,"levelTime":33.733333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	1E73BE4A-E72F-0F91-414F-6576BFF7D186	3BD25B39-08F1-6061-8A09-172E1785468F	4	053AC460-FC09-ED28-04A8-A7B7272F3031	4	32	1584302533	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":21.783333333333,"levelTime":21.783333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	1E73BE4A-E72F-0F91-414F-6576BFF7D186	3BD25B39-08F1-6061-8A09-172E1785468F	4	053AC460-FC09-ED28-04A8-A7B7272F3031	4	32	1584302533	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":21.783333333333,"levelTime":21.783333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	1E73BE4A-E72F-0F91-414F-6576BFF7D186	3BD25B39-08F1-6061-8A09-172E1785468F	6	D1D201D2-9121-6CC1-2B82-F6C864CC681B	4	65	1584302587	{"level":2,"stage":3,"targetsLeft":1,"knivesThrown":95,"time":76.38333333333,"levelTime":20.016666666667,"levelKnivesThrown":54,"throwerSpeed":225,"skipOffered":true}
8	1E73BE4A-E72F-0F91-414F-6576BFF7D186	3BD25B39-08F1-6061-8A09-172E1785468F	6	D1D201D2-9121-6CC1-2B82-F6C864CC681B	4	65	1584302587	{"level":2,"stage":3,"targetsLeft":1,"knivesThrown":95,"time":76.38333333333,"levelTime":20.016666666667,"levelKnivesThrown":54,"throwerSpeed":225,"skipOffered":true}
7	DDCC4DF4-950E-0ACE-E10E-8452D7DB4854	10F63024-556E-227F-0D16-45B9EC0A613C	14	6DF13C8B-E3C8-645B-5347-4FB36D1F8159	4	32	1584302692	{"level":5,"stage":2,"targetsLeft":1,"knivesThrown":34,"time":43.383333333332,"levelTime":29.733333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	DDCC4DF4-950E-0ACE-E10E-8452D7DB4854	10F63024-556E-227F-0D16-45B9EC0A613C	14	6DF13C8B-E3C8-645B-5347-4FB36D1F8159	4	32	1584302692	{"level":5,"stage":2,"targetsLeft":1,"knivesThrown":34,"time":43.383333333332,"levelTime":29.733333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	2EDEF071-66DC-ECD1-2803-070EFA3E12E4	F31F3CFC-8E14-BAF8-BCBD-6EDD1F2CD1C5	4	B6B25CCA-532F-39F9-FEC9-42B2662C2B0E	4	30	1584302704	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":26.433333333333,"levelTime":26.433333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	2EDEF071-66DC-ECD1-2803-070EFA3E12E4	F31F3CFC-8E14-BAF8-BCBD-6EDD1F2CD1C5	4	B6B25CCA-532F-39F9-FEC9-42B2662C2B0E	4	30	1584302704	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":26.433333333333,"levelTime":26.433333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	FF7718C2-4E17-2F25-E26D-013F9B557F39	5A46EC40-77C1-4002-F4F3-DC238226DE65	4	470649BB-224D-2400-800B-D56AEAFBE2B0	4	43	1584303155	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":32,"time":21.35,"levelTime":21.35,"levelKnivesThrown":32,"throwerSpeed":225,"skipOffered":true}
7	FF7718C2-4E17-2F25-E26D-013F9B557F39	5A46EC40-77C1-4002-F4F3-DC238226DE65	4	470649BB-224D-2400-800B-D56AEAFBE2B0	4	43	1584303155	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":32,"time":21.35,"levelTime":21.35,"levelKnivesThrown":32,"throwerSpeed":225,"skipOffered":true}
7	33B48911-FAF6-3622-9CCB-2CCED6A0A020	C2522891-43D6-051F-1CA7-CB559907321D	5	C788D452-D4CE-CEE1-DD6F-3865898AEF4B	4	31	1584303471	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":37,"time":50.216666666665,"levelTime":28.45,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	33B48911-FAF6-3622-9CCB-2CCED6A0A020	C2522891-43D6-051F-1CA7-CB559907321D	5	C788D452-D4CE-CEE1-DD6F-3865898AEF4B	4	31	1584303471	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":37,"time":50.216666666665,"levelTime":28.45,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	11	4DEE6B2D-BB1D-220D-616D-0AB0AC42FAA0	4	104	1584303630	{"level":4,"stage":2,"targetsLeft":1,"knivesThrown":111,"time":22.566666666667,"levelTime":20.066666666667,"levelKnivesThrown":99,"throwerSpeed":204,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	11	4DEE6B2D-BB1D-220D-616D-0AB0AC42FAA0	4	104	1584303630	{"level":4,"stage":2,"targetsLeft":1,"knivesThrown":111,"time":22.566666666667,"levelTime":20.066666666667,"levelKnivesThrown":99,"throwerSpeed":204,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	13	31DC1EC1-14AA-7F9B-126D-298FCEAABF99	4	29	1584303706	{"level":5,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":24.2,"levelTime":24.2,"levelKnivesThrown":25,"throwerSpeed":199,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	13	31DC1EC1-14AA-7F9B-126D-298FCEAABF99	4	29	1584303706	{"level":5,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":24.2,"levelTime":24.2,"levelKnivesThrown":25,"throwerSpeed":199,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	14	B2D718D3-6159-CE7E-C94F-52D79F5E5F6A	4	43	1584303738	{"level":5,"stage":2,"targetsLeft":1,"knivesThrown":70,"time":54.066666666665,"levelTime":20.7,"levelKnivesThrown":32,"throwerSpeed":195,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	14	B2D718D3-6159-CE7E-C94F-52D79F5E5F6A	4	43	1584303738	{"level":5,"stage":2,"targetsLeft":1,"knivesThrown":70,"time":54.066666666665,"levelTime":20.7,"levelKnivesThrown":32,"throwerSpeed":195,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	17	E767FD07-AB29-BE7F-214C-3DEB3C98CA4A	4	85	1584303811	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":113,"time":34.316666666666,"levelTime":25.783333333333,"levelKnivesThrown":60,"throwerSpeed":199,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	17	E767FD07-AB29-BE7F-214C-3DEB3C98CA4A	4	85	1584303811	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":113,"time":34.316666666666,"levelTime":25.783333333333,"levelKnivesThrown":60,"throwerSpeed":199,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	19	A1964156-F2A4-F93F-F832-CE068920E143	4	81	1584303856	{"level":6,"stage":4,"targetsLeft":1,"knivesThrown":281,"time":73.649999999997,"levelTime":20.2,"levelKnivesThrown":66,"throwerSpeed":196,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	19	A1964156-F2A4-F93F-F832-CE068920E143	4	81	1584303856	{"level":6,"stage":4,"targetsLeft":1,"knivesThrown":281,"time":73.649999999997,"levelTime":20.2,"levelKnivesThrown":66,"throwerSpeed":196,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	22	5A2CFAFE-2F6A-7422-287F-78965CE45EF3	4	71	1584303911	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":107,"time":33.933333333333,"levelTime":21.5,"levelKnivesThrown":68,"throwerSpeed":190,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	22	5A2CFAFE-2F6A-7422-287F-78965CE45EF3	4	71	1584303911	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":107,"time":33.933333333333,"levelTime":21.5,"levelKnivesThrown":68,"throwerSpeed":190,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	23	7E983100-339E-D02F-0558-0E75279890B2	4	89	1584303935	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":199,"time":58.066666666665,"levelTime":20,"levelKnivesThrown":81,"throwerSpeed":185,"skipOffered":true}
8	33B48911-FAF6-3622-9CCB-2CCED6A0A020	6D896F72-28CE-58DF-E397-82510E411131	23	7E983100-339E-D02F-0558-0E75279890B2	4	89	1584303935	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":199,"time":58.066666666665,"levelTime":20,"levelKnivesThrown":81,"throwerSpeed":185,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	5	350F06C3-0310-BBE3-5F19-56288BB5611F	4	31	1584304178	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":40,"time":55.883333333331,"levelTime":29.316666666666,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	5	350F06C3-0310-BBE3-5F19-56288BB5611F	5	38	1584304178	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":45,"time":58.116666666665,"levelTime":31.549999999999,"levelKnivesThrown":30,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	70D9B0EC-7437-79CE-F099-BD3C9DCC5E1E	BD04BCF1-8580-84B5-9BB3-47B12CC213B7	5	3BEE5D00-059B-7495-DBA8-448F75059B9E	4	38	1584304296	{"level":2,"stage":2,"targetsLeft":2,"knivesThrown":61,"time":35.399999999999,"levelTime":20.033333333333,"levelKnivesThrown":28,"throwerSpeed":225,"skipOffered":true}
7	70D9B0EC-7437-79CE-F099-BD3C9DCC5E1E	BD04BCF1-8580-84B5-9BB3-47B12CC213B7	5	3BEE5D00-059B-7495-DBA8-448F75059B9E	4	38	1584304296	{"level":2,"stage":2,"targetsLeft":2,"knivesThrown":61,"time":35.399999999999,"levelTime":20.033333333333,"levelKnivesThrown":28,"throwerSpeed":225,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	14	A6AC86C6-A1F7-362A-B25B-4191D3394692	4	35	1584304311	{"level":5,"stage":2,"targetsLeft":1,"knivesThrown":36,"time":41.299999999999,"levelTime":22.766666666667,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	14	A6AC86C6-A1F7-362A-B25B-4191D3394692	5	40	1584304311	{"level":5,"stage":2,"targetsLeft":1,"knivesThrown":39,"time":42.583333333332,"levelTime":24.05,"levelKnivesThrown":28,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	17	1D47F4A0-159F-AE3F-BDF7-DCE055F84DA6	4	88	1584304417	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":121,"time":85.466666666663,"levelTime":78.13333333333,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	17	1D47F4A0-159F-AE3F-BDF7-DCE055F84DA6	5	97	1584304417	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":124,"time":86.416666666663,"levelTime":79.08333333333,"levelKnivesThrown":63,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	23	A23A1A19-8F0C-80A4-ABF3-F8A7F675382A	4	50	1584304550	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":103,"time":120.51666666666,"levelTime":65.183333333331,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	23	A23A1A19-8F0C-80A4-ABF3-F8A7F675382A	4	50	1584304550	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":103,"time":120.51666666666,"levelTime":65.183333333331,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	15EEF320-67FE-BB1B-4729-0D5DDF7FEDDE	FDE0E612-EC8D-2BAC-6CA2-85C5F022F261	10	FD853CCE-6443-72EB-100E-31139A516E5C	4	40	1584304736	{"level":4,"stage":1,"targetsLeft":1,"knivesThrown":38,"time":21.483333333333,"levelTime":21.483333333333,"levelKnivesThrown":38,"throwerSpeed":225,"skipOffered":true}
7	15EEF320-67FE-BB1B-4729-0D5DDF7FEDDE	FDE0E612-EC8D-2BAC-6CA2-85C5F022F261	10	FD853CCE-6443-72EB-100E-31139A516E5C	4	40	1584304736	{"level":4,"stage":1,"targetsLeft":1,"knivesThrown":38,"time":21.483333333333,"levelTime":21.483333333333,"levelKnivesThrown":38,"throwerSpeed":225,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	16	869DDD76-46CC-0544-0AF7-248861165152	4	110	1584304741	{"level":6,"stage":1,"targetsLeft":1,"knivesThrown":60,"time":76.099999999997,"levelTime":76.099999999997,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	D3720ADC-5F98-14AB-F8FF-4E8709E73FCC	2D134FAA-0914-F6E3-A272-DFD40ADB3B17	16	869DDD76-46CC-0544-0AF7-248861165152	4	110	1584304741	{"level":6,"stage":1,"targetsLeft":1,"knivesThrown":60,"time":76.099999999997,"levelTime":76.099999999997,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	15EEF320-67FE-BB1B-4729-0D5DDF7FEDDE	FDE0E612-EC8D-2BAC-6CA2-85C5F022F261	11	CAD9793F-5587-4D50-975A-77BF7E72F775	4	53	1584304762	{"level":4,"stage":2,"targetsLeft":1,"knivesThrown":91,"time":48.133333333332,"levelTime":20.183333333333,"levelKnivesThrown":49,"throwerSpeed":225,"skipOffered":true}
7	0512F247-2412-C38B-6AFD-2253C4AA0ECE	18C13E40-0FA9-9A9E-2A70-0604B33FA40D	5	16A523EA-8625-646C-664B-DB6CDAE89FD4	4	31	1584304795	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":53,"time":39.166666666666,"levelTime":25.366666666667,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	0512F247-2412-C38B-6AFD-2253C4AA0ECE	18C13E40-0FA9-9A9E-2A70-0604B33FA40D	5	16A523EA-8625-646C-664B-DB6CDAE89FD4	4	31	1584304795	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":53,"time":39.166666666666,"levelTime":25.366666666667,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	7306C812-DB83-F90D-BF7E-3E43339198E4	2312833C-87F4-5533-E964-1D179D9B7851	9	B62698A0-CE74-539B-BCBD-237DA7AB3AF9	4	79	1584304920	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":118,"time":53.999999999998,"levelTime":20.7,"levelKnivesThrown":67,"throwerSpeed":225,"skipOffered":true}
7	7306C812-DB83-F90D-BF7E-3E43339198E4	2312833C-87F4-5533-E964-1D179D9B7851	9	B62698A0-CE74-539B-BCBD-237DA7AB3AF9	4	79	1584304920	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":118,"time":53.999999999998,"levelTime":20.7,"levelKnivesThrown":67,"throwerSpeed":225,"skipOffered":true}
7	167C238C-EAED-0560-3FE9-F04893605668	E426B11B-4D8E-D781-9155-755E7AA5EBB6	7	81F22A06-24E4-C5BF-2E36-6A33F90F190B	4	46	1584304925	{"level":3,"stage":1,"targetsLeft":1,"knivesThrown":42,"time":20.8,"levelTime":20.8,"levelKnivesThrown":42,"throwerSpeed":225,"skipOffered":true}
7	167C238C-EAED-0560-3FE9-F04893605668	E426B11B-4D8E-D781-9155-755E7AA5EBB6	7	81F22A06-24E4-C5BF-2E36-6A33F90F190B	4	46	1584304925	{"level":3,"stage":1,"targetsLeft":1,"knivesThrown":42,"time":20.8,"levelTime":20.8,"levelKnivesThrown":42,"throwerSpeed":225,"skipOffered":true}
7	167C238C-EAED-0560-3FE9-F04893605668	E426B11B-4D8E-D781-9155-755E7AA5EBB6	9	2D24EAED-DB22-3823-A06A-92FAE9BDEED2	4	26	1584304957	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":69,"time":52.949999999998,"levelTime":23.383333333333,"levelKnivesThrown":20,"throwerSpeed":225,"skipOffered":true}
7	167C238C-EAED-0560-3FE9-F04893605668	E426B11B-4D8E-D781-9155-755E7AA5EBB6	9	2D24EAED-DB22-3823-A06A-92FAE9BDEED2	4	26	1584304957	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":69,"time":52.949999999998,"levelTime":23.383333333333,"levelKnivesThrown":20,"throwerSpeed":225,"skipOffered":true}
