cid	uid	sessionid	log_ts
1	16EF1D82-445B-EBBE-E67D-9131319E366B	4FE21573-A8B6-1C76-CCFE-E39F36BFEB84	1582654220
1	16EF1D82-445B-EBBE-E67D-9131319E366B	F8D35138-F0AD-DBDA-3696-6158FF6136C0	1582654488
1	16EF1D82-445B-EBBE-E67D-9131319E366B	909C9654-31AD-825D-0396-9241EF3C3A67	1582654738
1	16EF1D82-445B-EBBE-E67D-9131319E366B	1541E2E0-F209-FA62-E955-B13BD344482F	1582654816
1	16EF1D82-445B-EBBE-E67D-9131319E366B	073E105C-83C5-9C24-8AF9-E56C15EA95E6	1582654850
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B1EBCA7E-6A2B-0246-D84F-2BF9451CC39A	1582654872
1	16EF1D82-445B-EBBE-E67D-9131319E366B	21347F10-03F2-AA72-1340-3C9E6165C0A3	1582655141
1	16EF1D82-445B-EBBE-E67D-9131319E366B	2BA76FEB-9A45-C4A0-38EB-F71DFF0EED5F	1582655180
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C7075462-3D54-AD79-E719-443548035D8F	1582655259
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	62CB50A1-18F3-43AD-1965-13EEF2B504F0	1582655307
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	AF18ED92-17DB-29D7-F795-48AE12150F76	1582655336
1	16EF1D82-445B-EBBE-E67D-9131319E366B	85EF40F6-83B2-E487-6510-472FEE432D5B	1582655345
1	16EF1D82-445B-EBBE-E67D-9131319E366B	9A86EE45-7FD5-47BF-F284-A8595818F161	1582655470
1	16EF1D82-445B-EBBE-E67D-9131319E366B	1358E6DD-3449-CC1B-C8D1-74D8909156C3	1582655520
1	16EF1D82-445B-EBBE-E67D-9131319E366B	4302EEC8-C65B-69F4-15CE-CF6B7A798BE3	1582655648
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B3179F6A-7CB0-759F-F7A1-2D863F61451A	1582655679
1	16EF1D82-445B-EBBE-E67D-9131319E366B	11B86C1E-8EA2-915C-8C84-5FA298031100	1582655713
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	0A5ECF06-301D-7654-317E-911CAE638FFC	1582655770
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	F888CC47-84E2-3A0B-F6F7-9E3CA79B312A	1582655806
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C52DF623-3851-FF3B-C474-BB3884C7531F	1582656001
1	16EF1D82-445B-EBBE-E67D-9131319E366B	526FF3A1-EA62-3AC3-C19F-13CED95DAA31	1582656111
1	16EF1D82-445B-EBBE-E67D-9131319E366B	1E66DDF6-3F2F-734F-7303-01573681BB45	1582656141
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	11F6A92C-87C6-9250-F688-F148F584F725	1582656238
1	16EF1D82-445B-EBBE-E67D-9131319E366B	3962B721-BE39-B000-A276-CBC1911E6F06	1582656250
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	48C61198-648A-4543-6020-49EA43B3E84C	1582656266
1	16EF1D82-445B-EBBE-E67D-9131319E366B	68EE4643-F4B8-A405-094B-D67AB8A88181	1582656289
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	EEA616BA-5FEC-6368-C037-4667AB3BBC75	1582656292
1	16EF1D82-445B-EBBE-E67D-9131319E366B	DCEA0032-21A7-AEEA-4F9C-3ADF6C09F90D	1582656328
1	16EF1D82-445B-EBBE-E67D-9131319E366B	2BA9E8DC-6B2A-15DB-16D4-4D2FC88B022D	1582656354
1	16EF1D82-445B-EBBE-E67D-9131319E366B	F92B3A76-6F84-5FEF-787E-9CD346E80EE7	1582656412
1	16EF1D82-445B-EBBE-E67D-9131319E366B	4CE6B2B6-F0F7-BFB1-5DF5-6FE881ED8BBE	1582656508
1	16EF1D82-445B-EBBE-E67D-9131319E366B	88392426-A753-91AB-3141-ECCBE7BC6D48	1582656596
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	6392583B-AB2E-BF83-47E1-63F1486980C1	1582656619
1	16EF1D82-445B-EBBE-E67D-9131319E366B	21F53828-148D-F523-A53F-CC06D8071317	1582656705
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	387DAA77-EBAA-D638-68D2-FC6AABF51C1D	1582656778
1	16EF1D82-445B-EBBE-E67D-9131319E366B	FC374BE2-5224-0A5D-F1DF-CD94E6F15D9A	1582656918
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	10ED0DD6-D1AA-893A-B9E3-24FF9E3D49CB	1582656996
1	16EF1D82-445B-EBBE-E67D-9131319E366B	71F8DA1A-19AF-C746-AF47-4933FC7638A1	1582657181
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C710107A-F1EF-2EE3-58B8-F7DF12CE0AB9	1582657255
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	436E0D36-0FD1-38D3-D993-E0C43D51648F	1582657258
1	16EF1D82-445B-EBBE-E67D-9131319E366B	A6095C58-454E-1BE4-CAE3-88C9338907E4	1582657320
1	16EF1D82-445B-EBBE-E67D-9131319E366B	51D19F3B-7863-0078-B214-5B955CA02993	1582657387
1	16EF1D82-445B-EBBE-E67D-9131319E366B	84F4C79F-2BC0-485E-D305-EB5092F53383	1582657566
1	16EF1D82-445B-EBBE-E67D-9131319E366B	9D6BFA70-F7EA-5509-F26C-6E4F413F045A	1582657896
1	F591BE87-1B2E-D2C0-7000-68346C0B8F76	B7349CAE-B1D0-7F94-DF32-FFB41FB849FA	1582657993
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	6173E493-A8DA-9BA5-F33E-2EB11707B0D3	1582658241
1	37B36CA2-A426-9D26-566A-2E7D8789A936	EB75B3A5-69F3-64F5-C652-1F41670C7564	1582658281
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	3D698675-96B5-A78A-996F-866C40C88F23	1582658349
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	6D4C4A87-E4AA-2B9B-52C1-621E77F72E0A	1582674476
1	37B36CA2-A426-9D26-566A-2E7D8789A936	2CD00282-1F64-E49D-2436-CA79F0CD0688	1582674492
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	92610792-F6F9-2269-764A-1C02977A59F1	1582674591
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	0771845B-0DEF-BDEB-FFC3-8AA4C6E5B2DC	1582674852
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	2AED57FB-3EC6-2B3F-E105-4591F284014D	1582674951
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	C5416C9F-67C3-AF66-DF4A-26DCBB2248FA	1582675051
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	EF52E871-785A-B907-9AEC-D0D54FFF86FD	1582675202
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	210D6689-0B79-A4E2-F1F7-249D291C8728	1582676372
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	DF604E4D-9A56-3C4A-E5A3-DC004C9DA76A	1582676472
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	A87243CA-05D7-E39C-58D2-A3C93F3DBEDB	1582676523
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	DDD4E1D9-D085-691F-641F-F18825012013	1582676686
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	B433A862-77EC-0632-5F57-E14B5C43E18A	1582676772
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	163D3613-29C4-B6FD-CF54-559CB45B15E4	1582677269
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	847FBC63-0BBB-5FCE-4444-35BC7F383CCF	1582677617
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	350E9B00-A43A-DC42-C86A-6AA29DCAEB66	1582677643
1	37B36CA2-A426-9D26-566A-2E7D8789A936	07FCFC3D-70AC-EB73-6217-723609B795F7	1582677710
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	3B2A332D-AECD-93EB-E931-9E6E0421EA72	1582677764
1	37B36CA2-A426-9D26-566A-2E7D8789A936	887863D5-D104-F3EC-2D9D-36E7D71476B2	1582677769
1	37B36CA2-A426-9D26-566A-2E7D8789A936	12494D12-1A2D-504F-9B2F-1DE7AB8147D4	1582678161
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	97735754-CF13-5F57-DA6C-C61D123C2522	1582678332
1	37B36CA2-A426-9D26-566A-2E7D8789A936	2F461AEF-C030-F092-514B-FED1A19A7C69	1582678348
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	0B920978-D9C7-6B2F-B136-943768D2DA28	1582678539
1	37B36CA2-A426-9D26-566A-2E7D8789A936	6F970FF4-2961-32B9-5E9C-42CBEA72D1E8	1582678544
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	0E66F49F-0963-9ACB-9CBA-02D2E0850244	1582678688
1	37B36CA2-A426-9D26-566A-2E7D8789A936	3327290E-7A8C-FFA0-0DA9-C0F319335089	1582678691
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	90250338-B029-1E1F-3824-54D15D394492	1582678826
1	37B36CA2-A426-9D26-566A-2E7D8789A936	528F72E8-DB73-61AC-B3A3-D55B862C4A31	1582678851
1	16EF1D82-445B-EBBE-E67D-9131319E366B	DBB5F73F-51CB-D8C5-E933-1B4331984B1B	1582680501
1	16EF1D82-445B-EBBE-E67D-9131319E366B	ECAEEBA6-FFBC-AE49-F296-7E2B4E113E45	1582680939
1	16EF1D82-445B-EBBE-E67D-9131319E366B	091FF1D7-F74B-A03E-27B2-DC46D3D4B647	1582690298
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C2A3E3F5-E027-7486-45A3-E305671FE015	1582690388
1	16EF1D82-445B-EBBE-E67D-9131319E366B	F47C620E-BAC1-623B-DB24-717C8B5AAF40	1582690415
1	16EF1D82-445B-EBBE-E67D-9131319E366B	BD6D31C5-0459-BAC9-E93F-827F071D1448	1582690579
1	16EF1D82-445B-EBBE-E67D-9131319E366B	2060422B-99AF-22F8-DC20-D162FB8095A7	1582690682
1	16EF1D82-445B-EBBE-E67D-9131319E366B	FA430E46-0C5F-EB8B-B846-137113EFBDB8	1582690844
1	16EF1D82-445B-EBBE-E67D-9131319E366B	5FFEBCCA-1A8A-19FC-707D-928F252B869B	1582690905
1	16EF1D82-445B-EBBE-E67D-9131319E366B	9ACB205F-179F-9047-7EFA-1459E6CC38A1	1582691419
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B7524DCB-B8AC-1034-BD92-DAAE981CEC9D	1582691596
1	16EF1D82-445B-EBBE-E67D-9131319E366B	779FEA7F-E343-0982-3C9D-7B88879A246F	1582691659
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B7A8FAFC-00C3-CFBC-EBB2-989C945DAE79	1582692139
1	16EF1D82-445B-EBBE-E67D-9131319E366B	A471AD8C-4F2F-5DD6-12B2-A15FED7AF574	1582692252
1	37B36CA2-A426-9D26-566A-2E7D8789A936	7525FB65-FD44-F02E-ACC2-F7A79185858B	1582692347
1	16EF1D82-445B-EBBE-E67D-9131319E366B	239541CE-4FC3-B4CC-2A1A-84929D3EE737	1582692485
1	16EF1D82-445B-EBBE-E67D-9131319E366B	3E5ABBA0-6799-91B7-5068-A6CCCCD692E5	1582692553
1	16EF1D82-445B-EBBE-E67D-9131319E366B	2D528328-284F-47D4-3F6E-C453FB770F5E	1582692591
1	37B36CA2-A426-9D26-566A-2E7D8789A936	60010FC3-C98D-AAAB-1ADA-F3D18E74B0CC	1582692629
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	7B92CB2E-1DEF-98CB-ED48-30FED9DCF3D1	1582692700
1	37B36CA2-A426-9D26-566A-2E7D8789A936	CB1FC593-A5CE-7A76-2D2C-99EAC35EDCCB	1582692704
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B7FB84AC-425E-B728-987B-83D3DFCCE4EA	1582692787
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C067933D-AC1D-8A2E-4FD5-0D5A69282BD2	1582692857
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B37BE945-4244-1BED-F1D2-B090962428EA	1582692952
1	16EF1D82-445B-EBBE-E67D-9131319E366B	252C3072-5E39-291B-C95F-8917EC50F11C	1582693001
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C252C4C6-BCA8-074E-56FB-CF9A5A60D805	1582693095
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	8AA17E89-4647-F369-9106-1B32EF156F53	1582693110
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	9ECA597E-5B98-D0DE-1766-A2D3029FDAA6	1582693158
1	16EF1D82-445B-EBBE-E67D-9131319E366B	E267FAE7-EEBD-CA5F-71D9-12BE6AC0A583	1582693165
1	16EF1D82-445B-EBBE-E67D-9131319E366B	8174D62F-3028-C031-DEC9-BC802627E327	1582693218
1	16EF1D82-445B-EBBE-E67D-9131319E366B	09A2AE67-CAC2-2D99-B464-0685D23904E5	1582693234
1	16EF1D82-445B-EBBE-E67D-9131319E366B	755262E2-24A0-D509-63B4-2D6DD8EF7BFB	1582693298
1	16EF1D82-445B-EBBE-E67D-9131319E366B	28D9DED5-4078-EBAE-DA29-350CA9D9AA90	1582693440
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	8484264B-4D9F-6F49-B04C-1BB4C2A49F2C	1582693476
1	16EF1D82-445B-EBBE-E67D-9131319E366B	E710F451-7427-7998-7539-4ED032FF2416	1582693502
1	16EF1D82-445B-EBBE-E67D-9131319E366B	91D65E04-0AF5-068E-8C6E-92C2BC13E09A	1582693567
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	A97BEAD1-DE19-084A-3608-97FC558B4C7E	1582693569
1	16EF1D82-445B-EBBE-E67D-9131319E366B	DF203B7B-A5F8-8673-3992-8B854B3E61E0	1582693617
1	16EF1D82-445B-EBBE-E67D-9131319E366B	7F0D8A98-90E9-F4E9-4553-8933A5C49571	1582693639
1	16EF1D82-445B-EBBE-E67D-9131319E366B	BC5C4EE2-CDD1-8593-A7A9-D37B325A432A	1582693726
1	16EF1D82-445B-EBBE-E67D-9131319E366B	BFA86C59-D7CD-D573-B380-A5D0B7CB243A	1582693762
1	16EF1D82-445B-EBBE-E67D-9131319E366B	12EBF4AA-5512-13CE-50BC-DAD15FCE68DE	1582693842
1	16EF1D82-445B-EBBE-E67D-9131319E366B	76450936-05B9-2EF9-88F0-FE8A7248F6F5	1582693989
1	16EF1D82-445B-EBBE-E67D-9131319E366B	9FD5CEC5-5EBD-DE36-CCE4-AC37BE942727	1582694053
1	37B36CA2-A426-9D26-566A-2E7D8789A936	29E3BE6D-FBD5-A7FB-9186-D537C806A809	1582694078
1	16EF1D82-445B-EBBE-E67D-9131319E366B	27D4F424-94E6-E691-7AEB-F5A4DC35E8FA	1582694124
1	16EF1D82-445B-EBBE-E67D-9131319E366B	32495A0E-9BED-AB07-C82F-59EC86EC8DF6	1582694154
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	3E70B2A9-306A-DDFC-F2B5-3135BEAD9DA0	1582694202
1	16EF1D82-445B-EBBE-E67D-9131319E366B	59E89592-574C-50BD-8396-F9C3D61D31F5	1582694211
1	37B36CA2-A426-9D26-566A-2E7D8789A936	4EBE95B4-54BA-8BB1-87DD-051B3E8E22FA	1582694216
1	16EF1D82-445B-EBBE-E67D-9131319E366B	D0FBF9C7-B9D8-009F-3D57-380B76F06F1E	1582694288
1	16EF1D82-445B-EBBE-E67D-9131319E366B	7DF707D1-5FAE-AEC7-6E0E-756F0A7CF6B2	1582694327
1	16EF1D82-445B-EBBE-E67D-9131319E366B	E362CF37-825A-2506-533D-CE92C1D7081D	1582694376
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C3E5C849-15F4-7FD4-7E8C-AAFD00C12B78	1582694402
1	16EF1D82-445B-EBBE-E67D-9131319E366B	3B181FE7-50DB-FB2F-7F38-F60854A760A4	1582694435
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B85DAA49-97F4-50B6-9FB9-37BBBF796B12	1582694537
1	16EF1D82-445B-EBBE-E67D-9131319E366B	A35B8B11-BF44-7F1B-0131-3DBDD53D665C	1582694664
1	16EF1D82-445B-EBBE-E67D-9131319E366B	211ADE2F-E3DA-CB51-3E55-3E2149503D39	1582694787
1	16EF1D82-445B-EBBE-E67D-9131319E366B	18AA742F-C6E4-60A1-7400-DFAEB6AA337A	1582694863
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	5F6C4384-A069-BE20-4F70-6A1C7F0FED0C	1582695899
1	37B36CA2-A426-9D26-566A-2E7D8789A936	597F73DF-F599-054E-E3E1-18DEC8E8B9CF	1582695902
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	A7DD5549-1BB6-7E8C-0A76-AE2CF65930AE	1582696021
1	37B36CA2-A426-9D26-566A-2E7D8789A936	0A4D37D0-DD93-BD6C-B93C-6C8D81F15646	1582696025
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	8FBED686-A7B1-8961-6C51-1E9C229BD77F	1582696263
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	731FB96A-3E48-CEE6-0842-FD371430798E	1582696688
1	37B36CA2-A426-9D26-566A-2E7D8789A936	90C3F6E5-04E6-9AE5-6130-562645CE0189	1582696692
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	922200B1-FC35-AB3A-2B44-175C9BECB69C	1582696850
1	37B36CA2-A426-9D26-566A-2E7D8789A936	75CE6CEC-7D09-C6AD-41A8-B587581C4AA4	1582696855
1	16EF1D82-445B-EBBE-E67D-9131319E366B	A7DFFDEC-73A3-488D-27DA-0A787AE992DB	1582697020
1	16EF1D82-445B-EBBE-E67D-9131319E366B	B2F9E43C-0023-4221-E39C-3C19E250E746	1582697056
1	16EF1D82-445B-EBBE-E67D-9131319E366B	C14E0262-A7A2-0996-F63E-2286789C2E2D	1582697094
1	16EF1D82-445B-EBBE-E67D-9131319E366B	7DB1B6FF-04A8-CE9E-8B80-3ACEDD6A18A3	1582697111
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	80EBD529-C824-7ED8-7304-DF232954B8FC	1582697434
1	37B36CA2-A426-9D26-566A-2E7D8789A936	8538A9DB-82BB-5899-4D6F-B2CDC86C8C08	1582697439
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	91B924C9-6797-F135-EF2C-5627ADBFF83E	1582697551
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	ECD6D484-E52B-CA2D-B5AA-89490EEC2956	1582697750
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	13657427-8D3E-57B4-88B2-6CB7E8BF31AF	1582697934
1	37B36CA2-A426-9D26-566A-2E7D8789A936	709FA1A2-B960-0875-36BC-DC17F8802850	1582697937
1	37B36CA2-A426-9D26-566A-2E7D8789A936	0082D12A-DB4F-8D3D-3A71-AD48493F3840	1582698169
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	D89A62F8-1701-2A1A-925E-3DEB4F1884BD	1582698183
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	63322A1C-5FAE-8829-80D4-C4814307D8CB	1582698331
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	E022B4C2-E3FD-1E26-72AD-A44625194C68	1582698694
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	0268152B-FB2E-1004-D244-685DFAD132C2	1582699053
1	37B36CA2-A426-9D26-566A-2E7D8789A936	6307404A-5D59-0E28-1884-7D626895B53E	1582699621
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	69B8D3EF-6DED-E7C1-96A1-67BE549410CB	1582701313
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	3E5EE50D-C7B7-FE7A-20E8-7CAB342C96F4	1582701369
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	995CD6A8-1646-B9B7-7D18-AF270F0BEFF7	1582701411
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	AB6566FD-9F78-7956-6806-0AAA265E7C4C	1582702636
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	4D2C28C9-06CB-1656-B46D-B12A55F09472	1582703689
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	EF652F2A-F0BD-4A97-F490-EE745014E180	1582704470
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	1685FA57-0C70-68DB-776A-ADFA24BBFE9A	1582704517
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	93AA9351-8745-1579-E730-4F1C35D649BE	1582704550
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	F1557A46-437E-651A-FC97-7E5476E12510	1582704588
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	850D7E67-66D7-31B0-1E4F-0444822F7BA9	1582704700
1	37B36CA2-A426-9D26-566A-2E7D8789A936	6084F9FD-F01C-CF6A-1040-66C9847836F5	1582704731
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	C687B22E-AC5A-23E5-0C48-4B48C089DB78	1582705489
1	37B36CA2-A426-9D26-566A-2E7D8789A936	A3C22FFC-BE32-EB73-5F48-4E22C361119C	1582705494
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	4D020AB4-0AF9-6924-9EA0-BE2F26B1063A	1582705562
1	37B36CA2-A426-9D26-566A-2E7D8789A936	043213C0-07AF-1739-2C01-977DA2EB6EF4	1582705568
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	15FF0E61-F0F8-1345-3031-6301E0FD4DD1	1582705729
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	1CDF97A9-58E3-536B-35B4-D17CCA8ECB8D	1582705777
1	37B36CA2-A426-9D26-566A-2E7D8789A936	9FF36B00-A855-646B-4455-B71A281C1FE4	1582705782
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	AB966925-F79C-9A88-9B8C-0586A99221F5	1582705822
1	16EF1D82-445B-EBBE-E67D-9131319E366B	FE2BC4AC-9D07-CA03-9D97-2918A729E9BE	1582746847
1	16EF1D82-445B-EBBE-E67D-9131319E366B	604DAA8F-3C20-88FA-FC37-8D6F7572B934	1582749633
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	6C657999-40B3-17E5-FD73-0CE6DFA634D0	1582754917
1	16EF1D82-445B-EBBE-E67D-9131319E366B	6CF05979-FC7E-5F0A-2B14-E44AB447183F	1582757017
1	16EF1D82-445B-EBBE-E67D-9131319E366B	4F237F6D-6420-5942-3B1C-0FE28CB19714	1582757783
1	16EF1D82-445B-EBBE-E67D-9131319E366B	72F6E804-1A64-6460-1CC5-67DC30095886	1582758133
1	16EF1D82-445B-EBBE-E67D-9131319E366B	75ECFA29-D447-98EB-CE5D-7C4E1A6A9D54	1582758164
1	16EF1D82-445B-EBBE-E67D-9131319E366B	AE95679B-E390-4C31-C942-085BA2491423	1582758356
1	16EF1D82-445B-EBBE-E67D-9131319E366B	2F51102C-8750-D625-DFF1-F1E598BEEA50	1582758760
1	16EF1D82-445B-EBBE-E67D-9131319E366B	8C0AB4B0-C4B3-AEBD-6F27-943D68DB7B12	1582758791
1	16EF1D82-445B-EBBE-E67D-9131319E366B	8EFF64D6-5F6F-DBE5-B076-68E6606EE675	1582758846
1	16EF1D82-445B-EBBE-E67D-9131319E366B	D56BA69E-CD66-CD00-8624-D143E09FEEAB	1582758996
1	8CB0F1EA-28BA-40C8-9E3B-084C897E0ADF	7C03C2AF-CA34-9100-F51E-CF8BB7BC4E97	1582761353
